collateralAmount,collateralReserve,pool,principalAmount,principalReserve,timestamp,user,type,priceUSDTCollateral,reservePriceETHPrincipal,reservePriceUSDPrincipal,reservePriceETHCollateral,reservePriceUSDCollateral,amountUSDPincipal,amountUSDCollateral,liquidator,amountETHPincipal,amountETHCollateral,amountUSDPrincipal,principalCollateralStability,principalStability,collateralStability
1054.281364639634,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13562.721695785045,TUSD,1643028012,0xfe2b5170862712726ffb5849c43087f10a2c6327,liquidation,,0.00045194047,1.0070814946257443,0.00625,13.927186785044725,,14683.173489328028,0x3909336de913344701c6f096502d26208210b39f,6.12954281767229,6.589258528997712,13658.766036584211,Stable-Unstable,True,False
0.2087669592456384,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,514.510649,USDC,1646894879,0x4564a81af3dd15131bbf2c324d4f8d40910883e2,liquidation,,0.000386436463187833,0.9993208778158518,1.0,2585.9901251868087,,539.8692950744978,0x52e584bae741fe824e1b2cb3eb19689a447b5f07,0.19882567547203656,0.2087669592456384,514.1612334042835,Stable-Unstable,True,False
0.38026793,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,16645.19547317062,TUSD,1639181341,0x5f1c0ed9661b2e9b1f737b962fe67e3ff68c84fc,liquidation,,0.00025604896,0.9987640707627901,11.93635762,46559.865451637255,,17705.223656372615,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,4.261984989902046,4.539014003897127,16624.623189426256,Stable-Unstable,True,False
122.2781881020537,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1819.366056,USDT,1642835746,0xa7942bb9f33148c4fb45779caf6ccd2477ef0885,liquidation,,0.00040052709365525,1.0,0.006406361721305144,15.994827373199778,,1955.8185102,0x3909336de913344701c6f096502d26208210b39f,0.7287053987046948,0.783358303607547,1819.366056,Stable-Unstable,True,False
2.1908043579156287,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5813.52629,USDC,1642768849,0x0c8f48f84d5d72e1230f1af94870f33a52b0fae2,liquidation,,0.00035890099,0.9998888504917282,1.0,2785.9740662507734,,6103.524125382119,0x3909336de913344701c6f096502d26208210b39f,2.086480340872027,2.1908043579156287,5812.880119411541,Stable-Unstable,True,False
1.6592626214048904,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6664.884662721195,DAI,1638562269,0x0cf861f96378dbd5194d74cbe6b0424fafaed940,liquidation,,0.000237100894552991,0.9971115407492604,1.0,4205.431373968985,,6977.915085710149,0x3909336de913344701c6f096502d26208210b39f,1.580250115623705,1.6592626214048904,6645.633414962046,Stable-Unstable,True,False
3.498198111947969,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,8042.874314,USDC,1642845070,0x2c7f521b0c790c850993a58b67fdde567edb0df7,liquidation,,0.000414232166189021,0.997862376087445,1.0,2408.9446873908482,,8426.965757217757,0x3909336de913344701c6f096502d26208210b39f,3.331617249474256,3.498198111947969,8025.681673540719,Stable-Unstable,True,False
2.20531210567943,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5489.387099583072,DAI,1642804193,0xb1f7c1aa2e8543ce378622ae78a0bead207e3b23,liquidation,,0.000382610518333411,1.0015982155324896,1.0,2617.801047120419,,5773.068339474947,0x3909336de913344701c6f096502d26208210b39f,2.100297243504219,2.20531210567943,5498.160323309474,Stable-Unstable,True,False
0.5288676,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,22921.147366,USDC,1633347049,0xb532cfadbe308a75d2fdfdc6de28a0cfe0dbb70d,liquidation,,0.000301572069958591,1.0024737299783926,14.050408944379711,46705.803571690645,,24701.18624103146,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,6.912377856990527,7.430806057432632,22977.848095378427,Stable-Unstable,True,False
2.0392266536243873,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5261.32,GUSD,1645937689,0xc9c3a89085c6d7c44f2780259ec254e3370bf168,liquidation,,0.000288756326355582,0.7816279896081157,1.0,2706.8774543335853,,5519.936652971977,0x811213d2d0e26ecf65714074cef59119dd7f36d9,1.5192394349811504,2.0392266536243873,4112.394974284971,Stable-Unstable,True,False
18.392368018049943,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,61298.5093891606,BUSD,1641438754,0xfff2677022c3b2f53727db9a51b2cce5b4b6631c,liquidation,,0.000285758024854497,1.004568161751151,1.0,3515.450396406749,,64657.45743991248,0xb2b3d5b6215d4fb23bf8dd642d385c4b44aadb2a,17.516540969571373,18.392368018049943,61578.53089515474,Stable-Unstable,True,False
35174.59011520846,DPI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5497213.002276,USDT,1642844394,0x1c631824b0551fd0540a1f198c893b379d5cf3c3,liquidation,,0.000410219944909786,1.0,0.06956007311550604,169.5677501268336,,5964476.10746946,0x3909336de913344701c6f096502d26208210b39f,2255.06641495102,2446.7470602218564,5497213.002276,Stable-Unstable,True,False
188.18432286821678,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4497.475010498471,TUSD,1637765222,0xfe57bcb6cca7897ead89c6e90401285a26191978,liquidation,,0.000238918666700181,1.0019781617707257,0.00613824,25.742578077524822,,4844.34962440121,0x3909336de913344701c6f096502d26208210b39f,1.0745307330256773,1.1551205380026028,4506.3717436290335,Stable-Unstable,True,False
0.5691176919546893,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1664.585936129483,DAI,1642581746,0x9be87dd9b6e52dc77f9da38dd42f6d91dc84cce5,liquidation,,0.000325616621957627,0.9965904174816154,1.0,3060.6251348289684,,1741.8559126723724,0x3909336de913344701c6f096502d26208210b39f,0.5420168494806564,0.5691176919546893,1658.9103930213068,Stable-Unstable,True,False
563.3049621237956,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1729.4050111176089,DAI,1639414918,0xb1ec5846642d62ad5add7cd31c81a8e4a29f3f6a,liquidation,,0.00026122503,0.9893384393259126,0.000862137206769306,3.2651751581000745,,1839.2893687611206,0x3909336de913344701c6f096502d26208210b39f,0.4517638759113477,0.48564616660469884,1710.9668546615076,Stable-Unstable,True,False
969.9730225941169,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,12955.115112,USDT,1643020030,0x7e333ad826395d09230e0e6463f986a1f90c6a7f,liquidation,,0.00043984233106163,0.9999999999999999,0.0063152,14.357872251079726,,13926.748745399998,0x3302ea0ddf59a8beb73779555cb2e86d350bfabc,5.69820803003383,6.1255736322863665,12955.115111999998,Stable-Unstable,True,False
2.240866195421885,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6067.5824,USDC,1642736247,0x24dbf1bcbd8de9d55f7d914cced1e585f6c1a3a4,liquidation,,0.00035173124,1.0000729180119214,1.0,2843.2871587178934,,6371.426077848067,0x3909336de913344701c6f096502d26208210b39f,2.134158281354176,2.240866195421885,6068.024836045778,Stable-Unstable,True,False
1.1869676484441545,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2530.9862408500367,DAI,1643026270,0x1aa1206ee416f4f256e4d68ae295aca7afe4854c,liquidation,,0.000446642246103622,1.0056186707348198,1.0,2251.508180221523,,2672.467370130319,0x3909336de913344701c6f096502d26208210b39f,1.130445379470623,1.1869676484441545,2545.2070191717326,Stable-Unstable,True,False
546.4860743288112,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,7928.425114,USDT,1642837012,0x63d5f4ac36bb75f677d5a0a83496616c3dee2c60,liquidation,,0.000405821097827233,0.9999999999999999,0.00632923053316213,15.596110125986163,,8523.05699755,0x3909336de913344701c6f096502d26208210b39f,3.217522183804485,3.458836347589821,7928.425113999999,Stable-Unstable,True,False
0.9314507931420587,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3612.832446,USDC,1637286010,0xd4172bfa04564990fb804872409c2026b0c7754c,liquidation,,0.000245540308532932,0.9984560366498536,1.0,4066.3630448926483,,3787.6170833688143,0x3909336de913344701c6f096502d26208210b39f,0.8870959934686273,0.9314507931420587,3607.254365113156,Stable-Unstable,True,False
828.819594001971,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,14074.871824,USDC,1638596769,0xdc0646db371e7c844c05ee85e00b4f6be8244de3,liquidation,,0.000265731760935534,1.0000618023040697,0.0048510569,18.25659337601922,,15131.422309771326,0x3909336de913344701c6f096502d26208210b39f,3.740140474733451,4.020651010338461,14075.74168350821,Stable-Unstable,True,False
3.388383468218976,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,394.415378,USDT,1646883806,0x30d28492a625d7e69bfbb1dd4c916a0d887cc7f2,liquidation,,0.00037480303,1.0,0.0469,125.13239287313127,,423.99653135,0x52e584bae741fe824e1b2cb3eb19689a447b5f07,0.14782807875299533,0.15891518465946997,394.415378,Stable-Unstable,True,False
19557.601545628724,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,56178.28299194854,DAI,1638595769,0x69d8549da3a52c7e55fc944785e85ddc982fcfff,liquidation,,0.00025491,0.9725857696513842,0.00078713315333542,3.003234489642817,,58736.06349652385,0x3909336de913344701c6f096502d26208210b39f,14.320406117477603,15.39443657628842,54638.198601417535,Stable-Unstable,True,False
1.148646301977482,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2624.167158,USDC,1642895126,0xf5922937d650b8f5ca1770c9889239d3ab51b99b,liquidation,,0.000416874685627848,0.9996030118879081,1.0,2397.8501126361816,,2754.2816645758385,0x3909336de913344701c6f096502d26208210b39f,1.0939488590261734,1.148646301977482,2623.1253948341323,Stable-Unstable,True,False
0.31904268,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,11935.658811,USDC,1646421177,0xaa9cca939744f5fe111e8df2d76362b3c148e1e8,liquidation,,0.00037663251,1.008414713899501,15.00600240096038,40177.82112845141,,12818.439729381764,0x9a0ef593dcc6a77f80699c9fa00d1e138b67d832,4.495357136490545,4.787555222088835,12036.093965096623,Stable-Unstable,True,False
0.91011299,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,33737.69116859717,PAX,1641824961,0x67c19f5716edf42d6c5e96caea930ef09818d449,liquidation,,0.00033632038,1.0081361821621366,13.27769952,39800.52978647572,,36222.97916755348,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,11.346673114145243,12.084206810468766,34012.187169674784,Stable-Unstable,True,False
1.256869802838421,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2851.67,GUSD,1642893153,0x741d5aa0e25b6f94ca93c35b85ebd5b4bad00a8c,liquidation,,0.000288756326355582,0.6847105513074114,1.0,2371.2400000000043,,2980.339951282583,0x3909336de913344701c6f096502d26208210b39f,0.8234377531784225,1.256869802838421,1952.568537846806,Stable-Unstable,True,False
1.6087455301304667,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4928.292434,USDC,1641529891,0xf7d2c9a3ef4f5a62a2bc0a073bc506ff98d7b892,liquidation,,0.0003108863,0.9931625936314228,1.0,3194.6167895832746,,5139.3254807218345,0x3909336de913344701c6f096502d26208210b39f,1.5321386001242543,1.6087455301304667,4894.595695925557,Stable-Unstable,True,False
4.959129107774531,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,20266.546729,USDC,1637035610,0xf576dae6f10ea36a4dfade275aa576560e3b4b4a,liquidation,,0.00023304316052444,0.9993796439472696,1.0,4288.388647400194,,21266.672966772152,0x3909336de913344701c6f096502d26208210b39f,4.722980102642412,4.959129107774531,20253.974254068722,Stable-Unstable,True,False
902.8713189124305,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2373.949927,USDC,1641476433,0xbd0ef14bc1af4f728d4e009ec8fe619f20b7c3b4,liquidation,,0.000297762912948102,1.004149776120907,0.0008657,2.9194114625664644,,2635.8528776554517,0x8aab529800d5d030c67e34703996cd298eee0d23,0.7068742454564542,0.7816157007824911,2383.8012877192937,Stable-Unstable,True,False
2124.8428046733416,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,26051.602134,USDC,1645671796,0x1623273d676d1ea1c4cb5a85f2ca5f1c06c2de93,liquidation,,0.000399546539554806,1.0012699474593887,0.005217045347768623,13.07399815569421,,27780.19090943938,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,10.4088274824983,11.08540126886069,26084.686299943078,Stable-Unstable,True,False
10.191868939860525,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,25008.328258080186,SUSD,1642805100,0x72d2c2f6bb0b0372ecf97c2ac07be759c8dc3a65,liquidation,,0.000388132375235839,1.0058644570424402,1.0,2591.5500000000043,,26412.737951095587,0x3909336de913344701c6f096502d26208210b39f,9.706541847486214,10.191868939860525,25154.988524852943,Stable-Unstable,True,False
14207.085846785661,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,24273.395381,USDC,1642845601,0xf2c908735d350a7057dba61540f5f8e80d1becb3,liquidation,,0.000414232166189021,0.997862376087445,0.000760812798079015,1.8327559480314093,,26038.12108988927,0x3909336de913344701c6f096502d26208210b39f,10.054821149434206,10.808932735641772,24221.50799059467,Stable-Unstable,True,False
1.919427611503221,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5541.587658,USDT,1641669214,0x597dd7cf2486bb3c78a4ae2fa71d208d842f2000,liquidation,,0.00032987411,1.0,1.0,3031.4594861657984,,5818.6670409,0x3909336de913344701c6f096502d26208210b39f,1.8280262966697345,1.919427611503221,5541.587658,Stable-Unstable,True,False
211.66973262644092,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2730.901491,USDC,1643027399,0x1165399caa07b3688269a29aafaac9c10aff25e3,liquidation,,0.000450634336112816,1.00417097132765,0.00625,13.927186785044725,,2947.963903028918,0x3909336de913344701c6f096502d26208210b39f,1.2306379803862844,1.3229358289152557,2742.292002817598,Stable-Unstable,True,False
983.0796245556544,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2662073.973806,USDT,1642736114,0xc7fcabc3f140002e9295c51af565b80a409f09ef,liquidation,,0.00035170559432728,1.0,1.0,2843.2871587178934,,2795177.6724962997,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,936.2663091006232,983.0796245556544,2662073.973806,Stable-Unstable,True,False
0.7141868286291375,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1647.917461,USDT,1642915753,0x520c88ae160199f7637f9d2646dc8be2951d1dd4,liquidation,,0.00041275,1.0,1.0,2422.7740763173833,,1730.31333405,0x3909336de913344701c6f096502d26208210b39f,0.68017793202775,0.7141868286291375,1647.917461,Stable-Unstable,True,False
4006.543125637774,DAI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1.0399440303006648,WETH,1634210310,0x5ab2867ef7c6c7fb4af638644bb4053d7dcd6028,liquidation,,1.0,3649.22643246241,0.00027253949291807,0.9945583214465228,,3984.7408058374094,0x887668f2dc9612280243f2a6ef834cecf456654e,1.0399440303006648,1.0919412318156982,3794.991243654675,Unstable-Stable,False,True
26.603746428957024,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,81191.340304,USDT,1631027700,0xc95086539f40ae4c658d64c5d159bac00da24fe8,liquidation,,0.000312064085480594,1.0,1.0,3204.470000000003,,85250.90731919999,0x19256c009781bc2d1545db745af6dfd30c7e9cfa,25.33690136091145,26.603746428957024,81191.340304,Stable-Unstable,True,False
10.029808764644272,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21923.74938,USDC,1643019260,0xd4eba87a81942a82ced7ed51ff60d9fc803ef4db,liquidation,,0.000435700967836494,1.013088407768025,1.0,2325.1920067990477,,23321.231169273895,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,9.552198823470736,10.029808764644272,22210.696351689425,Stable-Unstable,True,False
74.34837202394007,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0.45014172749103903,WETH,1631101638,0x297ade96e02216edc0061adfdfe03d4258587bf0,liquidation,,1.0,3425.118986921046,0.006659942736617064,22.811096318994018,,1695.9678753984972,0xdff523be6002e59a4a2242d99afccb502d4ed020,0.45014172749103903,0.495155900240143,1541.7889776349973,Unstable-Unstable,False,False
805.0066495771601,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,19290.205423,USDC,1631027919,0x3d5dfe8b4a6b9e6206ba6343e87bfda1f4dc48cb,liquidation,,0.000301680235018188,0.9992000328069277,0.007952010184609242,26.337982787846684,,21202.251280665372,0xcbd75d63f98c5ff5d7157edf06abef8a8325c24d,5.819473705559764,6.40142107611574,19274.773891513974,Stable-Unstable,True,False
67.02822512662033,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1225.044915,USDC,1639121695,0xb90878de27aaa600854aba82c169008789036f8f,liquidation,,0.000245228822877624,1.0035793705558271,0.004818082920343286,19.717619518554148,,1321.6370400506905,0x3909336de913344701c6f096502d26208210b39f,0.300416322477669,0.3229475466634941,1229.4298046983167,Stable-Unstable,True,False
0.38071518,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13331.32,GUSD,1642797023,0x6ae2440f5fbe47bee16d8fe052d911b779184067,liquidation,,0.000288756326355582,0.7859976079031589,13.71109458,37321.73655770585,,14208.951651479563,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,3.849502988670697,5.220021841021724,10478.38563019154,Stable-Unstable,True,False
93.38705874784672,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,816.291606,USDT,1645347005,0x3c2e3dab96814f31c75f298696a29e5007902cc9,liquidation,,0.00038255049,0.9999999999999999,0.00361136305917353,9.440225940302755,,881.5949344799999,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,0.3122727538581869,0.3372545741668419,816.2916059999999,Stable-Unstable,True,False
6.2670923542335215,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,22461.219404,USDC,1638596683,0x1c5a4f67124785c57b8f056fdc92c5b2e5877f09,liquidation,,0.000265731760935534,1.0000618023040697,1.0,3763.4259404418085,,23585.73793706696,0x3909336de913344701c6f096502d26208210b39f,5.9686593849843055,6.2670923542335215,22462.60755911138,Stable-Unstable,True,False
0.49605055281001903,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0.4724290979143038,WETH,1632676704,0x4299a187768f38cefd24678499431ca5f948e284,liquidation,,1.0,3062.895287052832,1.0,3062.895287052832,,1519.3509003417591,0x17f188da457bacd3f08d25c53a8cfa2c132c1d4f,0.4724290979143038,0.49605055281001903,1447.000857468342,Unstable-Unstable,False,False
470.03331014072126,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5625.367812,USDT,1642802928,0xa5258711824169a4ec7074cd958488555e4dc45a,liquidation,,0.000382,1.0,0.00493752611665736,12.925461038370052,,6075.39723696,0x3909336de913344701c6f096502d26208210b39f,2.148890504184,2.32080174451872,5625.367812,Stable-Unstable,True,False
7.724084464807672,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,23094.96960063735,TUSD,1641539381,0xe25e044d1b59caf7c4bd7f7e2d7065d20292aa77,liquidation,,0.00031852265,1.0089409249287298,1.0,3167.564143173899,,24466.532989571337,0x3909336de913344701c6f096502d26208210b39f,7.356270918864451,7.724084464807672,23301.459990067942,Stable-Unstable,True,False
11.068791295223924,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,27492.635358,USDC,1642801889,0x4bd5d05d50af4dc36a42cae72a64c6e542ad4dfa,liquidation,,0.00038343745,1.0036360222515024,1.0,2617.470000000006,,28972.229151509833,0x3909336de913344701c6f096502d26208210b39f,10.541705995451357,11.068791295223924,27592.59919191413,Stable-Unstable,True,False
0.004650834006659654,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5.715804263571491,MANA,1635637151,0x227caa7ef6d955a92f483db2bd01172997a1a623,liquidation,,0.000774933065650603,3.321619378639317,1.0,4286.330685671049,,19.935012516707705,0x3909336de913344701c6f096502d26208210b39f,0.004429365720628243,0.004650834006659654,18.985726206388296,Unstable-Unstable,False,False
0.004672299871815944,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5.742185485392326,MANA,1635637023,0x227caa7ef6d955a92f483db2bd01172997a1a623,liquidation,,0.000774933065650603,3.321619378639317,1.0,4286.330685671049,,20.027022313221586,0x3909336de913344701c6f096502d26208210b39f,0.004449809401729472,0.004672299871815944,19.073354584020564,Unstable-Unstable,False,False
5.8356051537051075,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13459.711761212588,DAI,1645674228,0x94ee9c600870c4199a1af8496eeb3087f2d1c32f,liquidation,,0.000412915171781076,1.0019789917818562,1.0,2426.5976652296436,,14160.665841182888,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,5.557719194004864,5.8356051537051075,13486.348420174181,Stable-Unstable,True,False
121.96429279794035,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1237.7448889222119,BAT,1638052386,0x00159370cbe576b765a7fb2e78582e0cb563d445,liquidation,,0.00043532074,1.768991307689207,0.0047712432,19.388664430900388,,2364.7247456113464,0x3909336de913344701c6f096502d26208210b39f,0.5388160209768351,0.5819213026549818,2189.559949640136,Unstable-Unstable,False,False
8.748489495372084,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21460.022236,USDC,1642805100,0x8d5e434e503d8aef09d7b0c2119e0c8d01244e09,liquidation,,0.000388251916324679,1.0061742537512235,1.0,2591.5500000000043,,22672.14795173156,0x3302ea0ddf59a8beb73779555cb2e86d350bfabc,8.331894757497222,8.748489495372084,21592.521858791963,Stable-Unstable,True,False
7.19167635851405,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,25362.98,GUSD,1639424619,0x9f420ad6f39aa1fc0a689418fb47f84a8308621e,liquidation,,0.000288756326355582,1.0679463140851309,1.0,3698.4343427684216,,26597.942826404105,0x8aab529800d5d030c67e34703996cd298eee0d23,7.323720930230098,7.19167635851405,27086.301005214893,Stable-Unstable,True,False
